지점,일시,수온(°C)
22454,2013-04-07 3:00,14.2
22454,2013-04-07 4:00,14
22454,2013-04-07 5:00,15.5
22454,2013-04-07 7:00,13.5
22454,2013-04-07 18:00,15.1
22454,2013-04-07 23:00,14.2
22454,2013-04-08 0:00,14.2
22454,2013-04-08 3:00,14.6
22454,2013-04-08 22:00,13.4
22454,2013-04-09 0:00,13.3
22454,2013-04-10 0:00,12.3
22454,2013-04-10 1:00,12.1
22454,2013-04-10 2:00,12.1
22454,2013-04-10 3:00,12.1
22454,2013-04-10 4:00,12.6
22454,2013-04-10 7:00,12.1
22454,2013-04-10 19:00,12.4
22454,2013-04-10 20:00,12.3
22454,2013-04-10 21:00,12.3
22454,2013-04-11 0:00,12.1
22454,2013-04-11 4:00,12.2
22454,2013-04-12 10:00,12.4
22454,2013-04-12 22:00,13.1
22454,2013-04-12 23:00,13.6
22454,2013-04-13 0:00,12.9
22454,2013-04-13 4:00,12.2
22454,2013-04-13 5:00,12.1
22454,2013-04-13 17:00,12.3
22454,2013-04-14 0:00,12.3
22454,2013-04-15 0:00,12.9
22454,2013-04-15 1:00,12.6
22454,2013-04-15 2:00,12.6
22454,2013-04-15 3:00,12.7
22454,2013-04-15 4:00,12.7
22454,2013-04-15 10:00,12.9
22454,2013-04-15 16:00,12.8
22454,2013-04-15 17:00,12.8
22454,2013-04-15 18:00,12.9
22454,2013-04-15 19:00,12.9
22454,2013-04-15 20:00,13
22454,2013-04-15 21:00,13.1
22454,2013-04-17 6:00,13.1
22454,2013-04-17 7:00,13.1
22454,2013-04-17 8:00,13
22454,2013-04-17 9:00,13
22454,2013-04-17 10:00,13.1
22454,2013-04-18 4:00,13.4
22454,2013-04-18 12:00,13.8
22454,2013-04-20 6:00,14.1
22454,2013-04-20 7:00,13.5
22454,2013-04-20 8:00,13.3
22454,2013-04-20 21:00,13.6
22454,2013-04-20 22:00,13.8
22454,2013-04-20 23:00,14.1
22454,2013-04-21 0:00,14.1
22454,2013-04-21 1:00,13.9
22454,2013-04-21 4:00,13.5
22454,2013-04-21 5:00,13.7
22454,2013-04-21 6:00,13.8
22454,2013-04-22 21:00,13.7
22454,2013-04-22 23:00,13.5
22454,2013-04-23 20:00,13.3
22454,2013-04-23 21:00,13.6
22454,2013-04-23 22:00,13.3
22454,2013-04-23 23:00,13.3
22454,2013-04-24 0:00,13.3
22454,2013-04-24 1:00,13.3
22454,2013-04-24 2:00,13.3
22454,2013-04-24 6:00,13.2
22454,2013-04-25 23:00,13.4
22454,2013-04-26 9:00,13.6
22454,2013-04-27 0:00,13.5
22454,2013-04-27 1:00,13.5
22454,2013-04-27 2:00,13.4
22454,2013-04-27 3:00,13.4
22454,2013-04-28 15:00,13.5
22454,2013-04-28 16:00,13.4
22454,2013-04-28 17:00,13.4
22454,2013-05-01 8:00,13.4
22454,2013-05-06 17:00,13.9
22454,2013-05-07 10:00,13.6
22454,2013-05-07 22:00,14
22454,2013-05-07 23:00,14.1
22454,2013-05-08 7:00,13.9
22454,2013-05-08 8:00,15.5
22454,2013-05-08 9:00,15.3
22454,2013-05-09 22:00,14.4
22454,2013-05-10 2:00,13.7
22454,2013-05-10 10:00,13.9
22454,2013-05-10 11:00,13.7
22454,2013-05-10 12:00,13.9
22454,2013-05-10 13:00,14.7
22454,2013-05-10 14:00,14.3
22454,2013-05-11 10:00,17
22454,2013-05-12 22:00,13.8
22454,2013-05-12 23:00,14
22454,2013-05-13 0:00,13.7
22454,2013-05-13 1:00,13.6
22454,2013-05-16 18:00,14.6
22454,2013-05-16 19:00,14.6
22454,2013-05-16 20:00,14.7
22454,2013-05-21 19:00,16.9
22454,2013-05-21 20:00,16.7
22454,2013-05-21 21:00,16
22454,2013-05-21 22:00,16
22454,2013-05-21 23:00,15.8
22454,2013-05-22 20:00,17.4
22454,2013-05-23 4:00,15.4
22454,2013-05-23 19:00,16.4
22454,2013-05-24 15:00,16.3
22454,2013-05-24 16:00,17.3
22454,2013-05-26 1:00,16.3
22454,2013-05-26 2:00,15.9
22454,2013-05-26 9:00,15.7
22454,2013-05-26 23:00,17.1
22454,2013-05-27 0:00,16.8
22454,2013-05-27 1:00,16.1
22454,2013-05-27 22:00,16
22454,2013-05-30 3:00,15
22454,2013-05-30 4:00,14.8
22454,2013-05-31 4:00,15.9
22454,2013-06-01 4:00,16.7
22454,2013-06-02 15:00,17.1
22454,2013-06-02 16:00,17.1
22454,2013-06-02 17:00,17.1
22454,2013-06-02 23:00,17
22454,2013-06-05 2:00,18.7
22454,2013-06-05 3:00,18.4
22454,2013-06-05 4:00,18.3
22454,2013-06-05 5:00,18.3
22454,2013-06-05 6:00,18.3
22454,2013-06-06 2:00,18.5
22454,2013-06-07 20:00,19.8
22454,2013-06-07 21:00,19.8
22454,2013-06-07 22:00,20
22454,2013-06-09 12:00,20.3
22454,2013-06-09 13:00,20.1
22454,2013-06-11 2:00,20.5
22454,2013-06-11 3:00,20.4
22454,2013-06-11 5:00,20.4
22454,2013-06-11 6:00,20.3
22454,2013-06-11 7:00,20.3
22454,2013-06-11 8:00,20.4
22454,2013-06-12 18:00,20.5
22454,2013-06-12 19:00,20.7
22454,2013-06-12 20:00,20.7
22454,2013-06-12 21:00,20.6
22454,2013-06-12 22:00,20.8
22454,2013-06-12 23:00,21.1
22454,2013-06-13 0:00,20.5
22454,2013-06-13 1:00,20.5
22454,2013-06-18 7:00,18
22454,2013-06-20 22:00,18.4
22454,2013-06-21 10:00,19.9
22454,2013-06-22 11:00,19.9
22454,2013-06-23 7:00,18.2
22454,2013-06-23 21:00,18.6
22454,2013-06-23 22:00,18.7
22454,2013-06-23 23:00,18.6
22454,2013-06-24 0:00,18.6
22454,2013-06-24 1:00,18.4
22454,2013-06-24 2:00,18.2
22454,2013-06-24 3:00,18.1
22454,2013-06-24 4:00,18.1
22454,2013-06-25 0:00,18.6
22454,2013-06-25 1:00,18.5
22454,2013-06-25 22:00,18.9
22454,2013-06-26 0:00,18.2
22454,2013-06-26 13:00,21.1
22454,2013-06-26 14:00,19.5
22454,2013-06-26 15:00,19.5
22454,2013-06-29 21:00,22.2
22454,2013-06-29 22:00,22.5
22454,2013-06-29 23:00,22.3
22454,2013-07-01 3:00,23.9
22454,2013-07-01 4:00,23.7
22454,2013-07-01 5:00,23.4
22454,2013-07-01 6:00,23.9
22454,2013-07-01 7:00,23.6
22454,2013-07-01 22:00,23.2
22454,2013-07-01 23:00,23.9
22454,2013-07-04 5:00,16.8
22454,2013-07-05 1:00,16.1
22454,2013-07-05 2:00,15.6
22454,2013-07-05 3:00,15.4
22454,2013-07-05 4:00,15.4
22454,2013-07-05 5:00,15.4
22454,2013-07-05 6:00,15.3
22454,2013-07-05 13:00,15.9
22454,2013-07-06 21:00,15.9
22454,2013-07-06 22:00,15.9
22454,2013-07-09 21:00,16
22454,2013-07-09 22:00,16.1
22454,2013-07-10 13:00,15.5
22454,2013-07-12 3:00,14.8
22454,2013-07-12 4:00,14.7
22454,2013-07-12 5:00,14.3
22454,2013-07-12 6:00,14.3
22454,2013-07-12 7:00,14.2
22454,2013-07-14 3:00,16.4
22454,2013-07-17 0:00,17
22454,2013-07-17 1:00,17
22454,2013-07-17 2:00,17
22454,2013-07-17 3:00,17.3
22454,2013-07-17 4:00,17.8
22454,2013-07-17 5:00,17.6
22454,2013-07-17 6:00,17.1
22454,2013-08-30 1:00,20.3
22454,2013-10-07 3:00,24.1
22454,2013-10-10 0:00,24.2
22454,2013-10-21 19:00,22.9
22455,2013-01-01 0:00,12.4
22455,2013-01-02 4:00,12.1
22455,2013-01-02 6:00,12.2
22455,2013-01-02 15:00,12.1
22455,2013-01-03 1:00,12.2
22455,2013-01-03 3:00,11.9
22455,2013-01-03 4:00,11.9
22455,2013-01-03 5:00,12.1
22455,2013-01-04 0:00,11.8
22455,2013-01-04 1:00,11.7
22455,2013-01-04 2:00,11.8
22455,2013-01-04 16:00,11.6
22455,2013-01-04 19:00,11.5
22455,2013-01-04 21:00,11.5
22455,2013-01-05 4:00,11.6
22455,2013-01-05 5:00,11.5
22455,2013-01-05 6:00,11.5
22455,2013-01-05 7:00,11.5
22455,2013-01-05 8:00,11.5
22455,2013-01-06 0:00,11.5
22455,2013-01-06 2:00,11.5
22455,2013-01-06 3:00,11.5
22455,2013-01-06 4:00,11.5
22455,2013-01-06 9:00,11.4
22455,2013-01-06 21:00,11.5
22455,2013-01-06 22:00,11.6
22455,2013-01-06 23:00,11.6
22455,2013-01-07 0:00,11.5
22455,2013-01-07 8:00,11.4
22455,2013-01-07 13:00,12.1
22455,2013-01-07 20:00,12.3
22455,2013-01-08 3:00,12
22455,2013-01-08 5:00,13.1
22455,2013-02-01 8:00,15.2
22455,2013-02-10 13:00,14.9
22455,2013-04-28 14:00,16
22455,2013-05-16 13:00,16.8
22455,2013-05-19 16:00,18.1
22455,2013-06-10 0:00,22.2
22455,2013-06-11 22:00,22.4
22455,2013-07-12 22:00,19.7
22455,2013-08-02 16:00,23.6
22455,2013-08-31 20:00,24.3
22455,2013-09-17 17:00,25.2
22455,2013-10-04 16:00,23.8
22455,2013-10-21 10:00,21.4
22455,2013-11-09 19:00,19.5
22456,2013-05-10 15:00,14.9
22456,2013-06-03 15:00,18.1
22456,2013-06-04 8:00,17.1
22456,2013-07-14 21:00,19
22456,2013-07-22 3:00,19.2
22456,2013-10-27 6:00,19.3
22456,2013-11-12 18:00,17.5
22457,2013-01-01 1:00,17.5
22457,2013-01-01 2:00,17.7
22457,2013-01-01 3:00,17.8
22457,2013-01-01 4:00,17.2
22457,2013-01-01 5:00,16.9
22457,2013-01-01 6:00,17.2
22457,2013-01-01 7:00,17
22457,2013-01-01 8:00,17
22457,2013-01-01 9:00,17.5
22457,2013-01-03 21:00,17.1
22457,2013-01-03 22:00,17.2
22457,2013-01-06 12:00,17.4
22457,2013-01-06 13:00,16.9
22457,2013-01-07 17:00,16.9
22457,2013-01-09 21:00,17.3
22457,2013-01-09 22:00,17.3
22457,2013-01-10 11:00,17.3
22457,2013-01-11 19:00,16.7
22457,2013-01-11 20:00,16.8
22457,2013-01-15 20:00,16.6
22457,2013-01-19 19:00,16.3
22457,2013-01-26 22:00,13.4
22457,2013-01-27 19:00,13.1
22457,2013-01-28 17:00,13.3
22457,2013-01-29 2:00,13.2
22457,2013-01-29 3:00,12.9
22457,2013-01-29 4:00,12.6
22457,2013-01-29 12:00,13.2
22457,2013-01-30 0:00,13.4
22457,2013-01-30 9:00,13.1
22457,2013-01-30 20:00,13.3
22457,2013-01-30 22:00,13
22457,2013-01-31 0:00,13.3
22457,2013-02-01 5:00,13.5
22457,2013-02-01 9:00,13.5
22457,2013-02-03 2:00,13.5
22457,2013-02-03 11:00,13.5
22457,2013-02-04 9:00,13.6
22457,2013-02-04 21:00,13.2
22457,2013-02-05 6:00,13.3
22457,2013-02-06 4:00,13.4
22457,2013-02-10 10:00,12.8
22457,2013-02-12 3:00,12.2
22457,2013-02-13 0:00,12.5
22457,2013-02-13 11:00,12.4
22457,2013-02-14 17:00,12
22457,2013-02-15 3:00,12.6
22457,2013-02-15 14:00,12.7
22457,2013-02-16 10:00,12.1
22457,2013-02-16 20:00,12.3
22457,2013-02-16 21:00,12.4
22457,2013-02-17 16:00,12.3
22457,2013-02-19 0:00,12.2
22457,2013-02-19 18:00,12.4
22457,2013-02-20 5:00,11.9
22457,2013-02-20 23:00,12.5
22457,2013-02-21 11:00,12.2
22457,2013-02-21 22:00,12.2
22457,2013-02-22 18:00,12.5
22457,2013-02-23 14:00,12.5
22457,2013-02-24 1:00,11.4
22457,2013-02-24 10:00,12.5
22457,2013-02-28 1:00,13.4
22457,2013-02-28 22:00,13.3
22457,2013-03-01 10:00,13.4
22457,2013-03-02 7:00,13.4
22457,2013-03-05 0:00,13
22457,2013-03-05 1:00,13
22457,2013-03-05 2:00,13
22457,2013-03-05 9:00,12.7
22457,2013-03-05 20:00,12.9
22457,2013-03-06 10:00,12.8
22457,2013-03-07 4:00,12.8
22457,2013-03-07 22:00,12.9
22457,2013-03-08 2:00,12.7
22457,2013-03-09 0:00,12.9
22457,2013-03-09 21:00,13.4
22457,2013-03-10 9:00,13.4
22457,2013-03-11 6:00,13.2
22457,2013-03-11 23:00,13.3
22457,2013-03-12 1:00,13.3
22457,2013-03-14 1:00,13.2
22457,2013-03-14 11:00,13.2
22457,2013-03-16 6:00,13.5
22457,2013-03-17 15:00,13.9
22457,2013-03-18 3:00,14
22457,2013-03-19 1:00,14.1
22457,2013-03-20 1:00,14.2
22457,2013-03-20 11:00,14.4
22457,2013-03-20 23:00,13.9
22457,2013-03-23 3:00,13.9
22457,2013-03-23 14:00,14.4
22457,2013-03-24 1:00,13.7
22457,2013-03-26 7:00,13.5
22457,2013-03-26 17:00,14
22457,2013-03-26 19:00,13.8
22457,2013-03-27 5:00,13.7
22457,2013-03-27 17:00,14.1
22457,2013-03-28 9:00,13.9
22457,2013-03-29 9:00,13.8
22457,2013-03-29 11:00,14.1
22457,2013-03-30 23:00,14.1
22457,2013-03-31 21:00,13.8
22457,2013-04-03 4:00,14.3
22458,2013-01-07 13:00,18.8
22458,2013-02-04 3:00,17.8
22458,2013-02-13 1:00,17.4
22458,2013-03-06 7:00,18
22458,2013-04-12 9:00,17.1
22458,2013-05-23 2:00,18.2
22458,2013-05-25 16:00,22.8
22458,2013-06-03 3:00,19.8
22458,2013-06-04 15:00,22.1
22458,2013-06-26 6:00,24.3
22458,2013-08-01 9:00,29.3
22458,2013-09-15 1:00,27.3
22458,2013-09-27 2:00,28
22459,2013-01-05 8:00,14.7
22459,2013-01-06 7:00,14.9
22459,2013-01-07 14:00,15
22459,2013-01-07 18:00,14.9
22459,2013-01-08 0:00,14.8
22459,2013-01-09 0:00,14.6
22459,2013-01-10 4:00,15
22459,2013-01-14 21:00,14.8
22459,2013-01-20 23:00,15.5
22459,2013-01-22 2:00,14.9
22459,2013-01-24 17:00,15.1
22459,2013-01-28 18:00,13.9
22459,2013-01-31 23:00,14.8
22459,2013-02-03 13:00,14.6
22459,2013-02-04 12:00,14.5
22459,2013-02-06 9:00,14.1
22459,2013-02-08 13:00,13.4
22459,2013-02-10 16:00,13.9
22459,2013-02-13 22:00,14
22459,2013-02-15 6:00,13.9
22459,2013-02-20 4:00,13
22459,2013-02-21 16:00,13.7
22459,2013-02-22 17:00,13.5
22459,2013-02-25 8:00,13
22459,2013-02-25 12:00,13.5
22459,2013-03-02 22:00,13.5
22459,2013-03-04 11:00,14.4
22459,2013-03-07 0:00,13.9
22459,2013-03-07 8:00,13.9
22459,2013-03-08 15:00,13.9
22459,2013-03-10 14:00,13.9
22459,2013-03-11 6:00,13.7
22459,2013-03-16 5:00,13.6
22459,2013-03-16 20:00,13.7
22459,2013-03-20 21:00,15
22459,2013-03-21 13:00,14.8
22459,2013-03-21 21:00,14.6
22459,2013-03-22 16:00,14.6
22459,2013-03-26 12:00,14.6
22459,2013-03-28 19:00,14.8
22459,2013-03-30 17:00,15
22459,2013-03-31 1:00,14.8
22459,2013-04-01 17:00,15.2
22459,2013-04-02 13:00,15.2
22459,2013-04-02 16:00,15.2
22459,2013-04-03 17:00,15.1
22459,2013-04-08 14:00,15.4
22459,2013-04-12 20:00,14.7
22459,2013-04-15 5:00,14.9
22459,2013-04-19 0:00,15.4
22459,2013-04-24 20:00,15.7
22459,2013-04-27 14:00,15.4
22459,2013-04-28 12:00,16.2
22459,2013-05-01 13:00,15.4
22459,2013-05-03 5:00,15.6
22459,2013-05-03 13:00,16.6
22459,2013-05-07 16:00,16.1
22459,2013-05-13 4:00,15.9
22459,2013-05-13 21:00,16.1
22459,2013-05-14 15:00,16.4
22459,2013-05-15 2:00,16.2
22459,2013-05-15 23:00,16
22459,2013-05-16 15:00,16.4
22459,2013-05-18 4:00,16.5
22459,2013-05-19 9:00,16.7
22459,2013-05-20 4:00,17.5
22459,2013-06-09 12:00,22.4
22459,2013-07-02 9:00,22.9
22459,2013-07-06 9:00,21
22459,2013-07-20 12:00,21.7
22459,2013-07-29 2:00,19
22459,2013-08-05 19:00,22.6
22459,2013-08-11 4:00,19.5
22459,2013-08-13 12:00,22.1
22459,2013-08-22 13:00,28.3
22459,2013-09-05 11:00,28.6
22459,2013-10-11 18:00,24.4
22459,2013-10-27 16:00,22.2
22459,2013-11-16 20:00,19
22460,2013-01-04 8:00,11.7
22460,2013-01-15 15:00,22.4
22460,2013-01-15 21:00,14.1
22460,2013-01-16 5:00,12.5
22460,2013-01-16 11:00,14.5
22460,2013-01-16 12:00,15.1
22460,2013-01-16 19:00,12.1
22460,2013-01-16 20:00,13.7
22460,2013-01-17 8:00,14.9
22460,2013-01-17 9:00,14.8
22460,2013-01-17 10:00,14.4
22460,2013-01-17 11:00,14.7
22460,2013-01-17 17:00,11.1
22460,2013-01-17 18:00,11.3
22460,2013-01-17 19:00,13
22460,2013-01-18 12:00,14.3
22460,2013-01-18 13:00,14.5
22460,2013-01-18 20:00,11.2
22460,2013-01-18 21:00,12.4
22460,2013-01-19 4:00,14.2
22460,2013-01-19 5:00,13.4
22460,2013-01-19 10:00,13.5
22460,2013-01-19 11:00,14
22460,2013-01-19 18:00,11.5
22460,2013-01-19 19:00,10.7
22460,2013-01-20 0:00,14.3
22460,2013-01-20 1:00,13.4
22460,2013-01-20 7:00,12.2
22460,2013-01-20 13:00,13.9
22460,2013-01-20 15:00,14
22460,2013-01-20 16:00,13.4
22460,2013-01-20 17:00,13.8
22460,2013-01-21 5:00,15.4
22460,2013-01-21 11:00,15
22460,2013-01-21 13:00,14.9
22460,2013-01-21 14:00,15.1
22460,2013-01-21 19:00,14.7
22460,2013-01-21 20:00,14
22460,2013-01-21 21:00,14.1
22460,2013-01-22 19:00,14.2
22460,2013-01-23 1:00,15.2
22460,2013-01-23 2:00,15.3
22460,2013-01-23 16:00,14.5
22460,2013-01-23 23:00,13.1
22460,2013-01-24 7:00,14.8
22460,2013-01-24 13:00,11.8
22460,2013-01-24 14:00,12.2
22460,2013-01-24 21:00,13.5
22460,2013-01-25 10:00,13.1
22460,2013-01-25 11:00,10.6
22460,2013-01-25 18:00,12.9
22460,2013-01-25 19:00,14
22460,2013-01-26 1:00,9.2
22460,2013-01-26 7:00,13.6
22460,2013-01-26 14:00,9.4
22460,2013-01-26 15:00,10
22460,2013-01-27 10:00,14.2
22460,2013-01-27 11:00,13.9
22460,2013-01-27 18:00,13.8
22460,2013-01-27 19:00,12.9
22460,2013-01-27 23:00,14.1
22460,2013-01-28 7:00,14
22460,2013-01-28 12:00,12.4
22460,2013-01-29 4:00,12.4
22460,2013-01-29 9:00,13.7
22460,2013-01-29 17:00,12
22460,2013-01-29 18:00,13.5
22460,2013-01-29 19:00,13.8
22460,2013-01-30 16:00,11.7
22460,2013-01-30 17:00,12.6
22460,2013-01-31 14:00,13.3
22460,2013-02-01 11:00,14.1
22460,2013-02-01 19:00,12.7
22460,2013-02-01 20:00,12.8
22460,2013-02-01 21:00,13
22460,2013-02-02 3:00,12.4
22460,2013-02-03 1:00,11
22460,2013-02-03 15:00,10.5
22460,2013-02-04 11:00,12.4
22460,2013-02-04 12:00,12.6
22460,2013-02-04 20:00,11
22460,2013-02-05 9:00,11.4
22460,2013-02-05 10:00,11.4
22460,2013-02-05 17:00,13.5
22460,2013-02-05 18:00,11.9
22460,2013-02-06 6:00,13.6
22460,2013-02-06 13:00,12.4
22460,2013-02-06 22:00,11.6
22460,2013-02-07 4:00,12.4
22460,2013-02-07 5:00,12.9
22460,2013-02-07 10:00,13.2
22460,2013-02-07 18:00,13.7
22460,2013-02-07 19:00,13.7
22460,2013-02-08 0:00,11.2
22460,2013-02-08 8:00,13.3
22460,2013-02-08 14:00,11.8
22460,2013-02-08 21:00,13.6
22460,2013-02-09 10:00,14
22460,2013-02-09 12:00,12.3
22460,2013-02-10 1:00,11
22460,2013-02-10 2:00,11.9
22460,2013-02-11 5:00,13.8
22460,2013-02-11 6:00,13.5
22460,2013-02-11 13:00,12.4
22460,2013-02-11 14:00,11.3
22460,2013-02-11 15:00,11.3
22460,2013-02-11 20:00,13.9
22460,2013-02-11 21:00,12.8
22460,2013-02-12 10:00,13.8
22460,2013-02-12 11:00,13.9
22460,2013-02-13 0:00,12.4
22460,2013-02-13 1:00,13
22460,2013-02-13 7:00,13.8
22460,2013-02-13 8:00,13.8
22460,2013-02-13 15:00,10.7
22460,2013-02-13 16:00,10.8
22460,2013-02-15 2:00,12.3
22460,2013-02-15 9:00,13.3
22460,2013-02-15 10:00,13.3
22460,2013-02-15 22:00,13.3
22460,2013-02-16 0:00,13.5
22460,2013-02-16 1:00,13.5
22460,2013-02-16 21:00,12.5
22460,2013-02-17 4:00,10.7
22460,2013-02-17 9:00,12.5
22460,2013-02-17 17:00,11.4
22460,2013-02-18 0:00,13.1
22460,2013-02-18 1:00,12.8
22460,2013-02-18 6:00,12.2
22460,2013-02-18 8:00,12.2
22460,2013-02-18 15:00,12.5
22460,2013-02-18 16:00,12.6
22460,2013-02-18 21:00,12.2
22460,2013-02-19 4:00,13.1
22460,2013-02-19 5:00,12.3
22460,2013-02-20 9:00,10.2
22460,2013-02-20 10:00,11
22460,2013-02-20 15:00,12.5
22460,2013-02-20 16:00,12.5
22460,2013-02-21 11:00,10.9
22460,2013-02-21 12:00,10.8
22460,2013-02-21 18:00,12.2
22460,2013-02-21 20:00,11.3
22460,2013-02-22 1:00,11.1
22460,2013-02-22 8:00,13.3
22460,2013-02-22 15:00,12.5
22460,2013-02-22 17:00,12.4
22460,2013-02-22 18:00,12.3
22460,2013-02-23 5:00,13.4
22460,2013-02-23 12:00,10.4
22460,2013-02-23 14:00,12
22460,2013-02-24 3:00,13.4
22460,2013-02-25 14:00,12.9
22460,2013-02-25 15:00,13
22460,2013-02-26 5:00,13.5
22460,2013-02-26 6:00,13.5
22460,2013-02-26 12:00,13.3
22460,2013-02-26 14:00,11.2
22460,2013-02-27 3:00,12.2
22460,2013-02-27 10:00,13.6
22460,2013-02-27 11:00,13.6
22460,2013-02-27 19:00,13.6
22460,2013-02-27 20:00,13.5
22460,2013-02-27 21:00,13.6
22460,2013-02-28 2:00,11.9
22460,2013-02-28 3:00,12.1
22460,2013-02-28 17:00,13.6
22460,2013-02-28 18:00,13.7
22460,2013-03-01 9:00,13.6
22460,2013-03-01 15:00,13
22460,2013-03-01 17:00,13.3
22460,2013-03-01 18:00,13.6
22460,2013-03-01 20:00,13.9
22460,2013-03-01 21:00,13.4
22460,2013-03-02 0:00,13.8
22460,2013-03-02 7:00,13.7
22460,2013-03-02 8:00,13.8
22460,2013-03-02 15:00,11.4
22460,2013-03-02 16:00,11.6
22460,2013-03-03 12:00,14.1
22460,2013-03-03 19:00,13.3
22460,2013-03-03 20:00,13.4
22460,2013-03-04 1:00,13.7
22460,2013-03-04 3:00,12.8
22460,2013-03-04 8:00,12.6
22460,2013-03-04 10:00,13.4
22460,2013-03-04 17:00,13.1
22460,2013-03-04 23:00,13.6
22460,2013-03-05 6:00,11.4
22460,2013-03-05 7:00,11.4
22460,2013-03-05 15:00,13.3
22460,2013-03-05 16:00,13.5
22460,2013-03-05 17:00,13.6
22460,2013-03-06 4:00,13
22460,2013-03-06 5:00,11.7
22460,2013-03-07 3:00,13.9
22460,2013-03-07 4:00,13.6
22460,2013-03-07 10:00,13.1
22460,2013-03-08 1:00,13.6
22460,2013-03-08 2:00,13.9
22460,2013-03-08 8:00,13.9
22460,2013-03-08 17:00,13.7
22460,2013-03-08 18:00,13.6
22460,2013-03-09 1:00,13.6
22460,2013-03-09 2:00,13.9
22460,2013-03-09 22:00,13.9
22460,2013-03-09 23:00,13.6
22460,2013-03-10 8:00,13.9
22460,2013-03-10 9:00,14
22460,2013-03-10 18:00,14.1
22460,2013-03-11 15:00,14.1
22460,2013-03-12 5:00,14
22460,2013-03-12 6:00,14.2
22460,2013-03-12 13:00,14.1
22460,2013-03-12 14:00,14.2
22460,2013-03-12 15:00,14.3
22460,2013-03-13 2:00,14.1
22460,2013-03-13 3:00,14.1
22460,2013-03-13 11:00,14.2
22460,2013-03-13 12:00,14.3
22460,2013-03-13 13:00,14.2
22460,2013-03-13 19:00,14
22460,2013-03-14 1:00,13.9
22460,2013-03-14 3:00,13.6
22460,2013-03-14 10:00,13.9
22460,2013-03-14 16:00,13.7
22460,2013-03-14 17:00,13.7
22460,2013-03-14 23:00,13.9
22460,2013-03-15 21:00,13.9
22460,2013-03-16 7:00,13.7
22460,2013-03-16 15:00,14.5
22460,2013-03-17 5:00,13.4
22460,2013-03-17 6:00,13.4
22460,2013-03-17 21:00,14.5
22460,2013-03-17 22:00,14.3
22460,2013-03-18 11:00,14.2
22460,2013-03-18 21:00,14.7
22460,2013-03-18 22:00,14.7
22460,2013-03-19 12:00,14.6
22460,2013-03-19 19:00,15.7
22460,2013-03-19 20:00,15.7
22460,2013-03-20 3:00,13.9
22460,2013-03-20 4:00,14
22460,2013-03-20 10:00,14.7
22460,2013-03-20 11:00,14.9
22460,2013-03-20 19:00,14.9
22460,2013-03-21 8:00,14
22460,2013-03-21 9:00,13.5
22460,2013-03-22 7:00,13.1
22460,2013-03-22 15:00,14.2
22460,2013-03-22 16:00,14
22460,2013-03-23 21:00,15
22460,2013-03-23 22:00,14.9
22460,2013-03-24 4:00,15.1
22460,2013-03-24 11:00,14.7
22460,2013-03-24 12:00,15.2
22460,2013-03-24 19:00,14.5
22460,2013-03-24 20:00,15.1
22460,2013-03-25 2:00,14.6
22460,2013-03-25 11:00,14.3
22460,2013-03-25 19:00,15.3
22460,2013-03-25 20:00,15.2
22460,2013-03-26 2:00,14.4
22460,2013-03-26 3:00,14.4
22460,2013-03-26 18:00,15.2
22460,2013-03-26 19:00,15.3
22460,2013-03-27 7:00,14.5
22460,2013-03-27 15:00,16
22460,2013-03-27 16:00,15.9
22460,2013-03-28 0:00,15.2
22460,2013-03-28 7:00,15.2
22460,2013-03-28 14:00,16.8
22460,2013-03-28 15:00,16.8
22460,2013-03-29 6:00,15.3
22460,2013-03-29 7:00,15.2
22460,2013-03-29 15:00,15.7
22460,2013-03-30 13:00,15.5
22460,2013-03-30 14:00,15.6
22460,2013-03-30 15:00,15.7
22460,2013-04-01 2:00,15.3
22460,2013-04-01 9:00,15.3
22460,2013-04-01 10:00,15.2
22460,2013-04-01 18:00,15.7
22460,2013-04-01 19:00,15.5
22460,2013-04-02 1:00,15.3
22460,2013-04-02 2:00,15.2
22460,2013-04-02 9:00,15.3
22460,2013-04-02 10:00,15.3
22460,2013-04-03 16:00,15.6
22460,2013-04-03 17:00,15.7
22460,2013-04-04 0:00,15.7
22460,2013-04-04 8:00,15.3
22460,2013-04-04 9:00,15.4
22460,2013-04-04 15:00,15.6
22460,2013-04-04 16:00,15.6
22460,2013-04-04 17:00,15.6
22460,2013-04-05 8:00,14.9
22460,2013-04-05 21:00,16
22460,2013-04-05 22:00,16.1
22460,2013-04-06 6:00,15.6
22460,2013-04-06 13:00,15.6
22460,2013-04-06 15:00,15.6
22460,2013-04-06 16:00,15.6
22460,2013-04-06 21:00,15.7
22460,2013-04-06 22:00,15.4
22460,2013-04-07 6:00,15
22460,2013-04-07 7:00,15.2
22460,2013-04-07 12:00,15
22460,2013-04-07 13:00,15.2
22460,2013-04-07 20:00,15.6
22460,2013-04-08 4:00,15.7
22460,2013-04-08 5:00,14.8
22460,2013-04-08 10:00,15.4
22460,2013-04-09 2:00,15.1
22460,2013-04-09 3:00,15.3
22460,2013-04-09 17:00,15.9
22460,2013-04-09 18:00,15.9
22460,2013-04-09 19:00,15.8
22460,2013-04-10 2:00,14.8
22460,2013-04-10 8:00,15
22460,2013-04-10 9:00,15.5
22460,2013-04-10 17:00,15.8
22460,2013-04-10 18:00,15.7
22460,2013-04-10 19:00,15.6
