지점,일시,수온(°C)
22447,2012-04-16 3:00,11.4
22447,2012-04-16 4:00,11.4
22447,2012-04-16 5:00,11.4
22447,2012-04-16 8:00,11.4
22447,2012-04-16 10:00,11.9
22447,2012-04-16 14:00,11.8
22447,2012-04-16 16:00,11.7
22447,2012-04-16 20:00,11.6
22447,2012-04-16 21:00,11.5
22447,2012-04-16 22:00,11.6
22447,2012-04-17 2:00,11.6
22447,2012-04-17 7:00,11.5
22447,2012-04-17 8:00,11.6
22447,2012-04-17 9:00,11.6
22447,2012-04-17 19:00,11.9
22447,2012-04-17 20:00,11.8
22447,2012-04-17 22:00,11.7
22447,2012-04-18 0:00,11.9
22447,2012-04-18 2:00,11.7
22447,2012-04-18 6:00,11.8
22447,2012-04-18 7:00,11.8
22447,2012-04-18 19:00,12.2
22447,2012-04-19 12:00,12.2
22447,2012-04-20 4:00,12.1
22447,2012-04-20 21:00,12.5
22447,2012-04-21 4:00,12.2
22447,2012-04-21 6:00,12.6
22447,2012-04-21 8:00,12.5
22447,2012-04-21 10:00,12.5
22447,2012-04-21 15:00,12.3
22447,2012-04-21 21:00,12.6
22447,2012-04-22 2:00,12.4
22447,2012-04-22 3:00,12.3
22447,2012-04-22 4:00,12.3
22447,2012-04-22 10:00,12.5
22447,2012-04-22 12:00,12.5
22447,2012-04-22 13:00,12.5
22447,2012-04-22 18:00,12.6
22447,2012-04-22 20:00,12.7
22447,2012-04-22 21:00,12.6
22447,2012-04-23 0:00,12.4
22447,2012-04-23 7:00,12.4
22447,2012-04-23 19:00,13
22447,2012-04-24 1:00,12.6
22447,2012-04-24 23:00,13.3
22447,2012-04-25 4:00,13
22447,2012-04-25 14:00,13.1
22447,2012-04-25 15:00,13
22447,2012-04-25 16:00,13.1
22447,2012-04-25 17:00,13
22447,2012-04-26 4:00,12.9
22447,2012-04-26 18:00,13.7
22447,2012-04-26 21:00,13.3
22447,2012-04-26 22:00,13.3
22447,2012-04-27 4:00,13
22447,2012-04-27 13:00,13.7
22447,2012-04-27 20:00,13.5
22447,2012-04-27 21:00,13.5
22447,2012-04-27 22:00,13.5
22447,2012-04-28 1:00,13.4
22447,2012-04-28 2:00,13.4
22447,2012-04-28 3:00,13.3
22447,2012-04-28 16:00,14.4
22447,2012-04-29 0:00,13.7
22447,2012-04-29 1:00,13.6
22447,2012-04-29 2:00,13.6
22447,2012-04-29 7:00,13.5
22447,2012-04-30 5:00,13.6
22447,2012-04-30 7:00,13.6
22447,2012-04-30 19:00,13.9
22447,2012-05-01 1:00,13.9
22447,2012-05-01 16:00,14.1
22447,2012-05-01 22:00,13.9
22447,2012-05-02 0:00,14
22447,2012-05-02 5:00,14
22447,2012-05-02 9:00,14
22447,2012-05-02 22:00,14.1
22447,2012-05-02 23:00,14.1
22447,2012-05-03 5:00,14.3
22447,2012-05-03 17:00,14.6
22447,2012-05-03 21:00,14.4
22447,2012-05-04 0:00,14.3
22447,2012-05-04 3:00,14.4
22447,2012-05-04 20:00,14.9
22447,2012-05-04 21:00,14.7
22447,2012-05-04 22:00,14.5
22447,2012-05-04 23:00,14.6
22447,2012-05-05 8:00,14.9
22447,2012-05-05 10:00,15.1
22447,2012-05-05 22:00,14.9
22447,2012-05-06 4:00,14.8
22447,2012-05-06 7:00,14.9
22447,2012-05-06 9:00,15.4
22447,2012-05-06 20:00,15.3
22447,2012-05-07 2:00,14.8
22447,2012-05-07 8:00,15.2
22447,2012-05-07 21:00,15.5
22447,2012-05-07 23:00,15.4
22447,2012-05-08 1:00,15.1
22447,2012-05-08 3:00,15.1
22447,2012-05-08 8:00,15.1
22447,2012-05-08 19:00,15.9
22447,2012-05-09 1:00,15.3
22447,2012-05-09 6:00,15.3
22447,2012-05-09 7:00,15.4
22447,2012-05-10 1:00,15.7
22447,2012-05-10 8:00,15.6
22447,2012-05-11 1:00,15.9
22447,2012-05-11 7:00,15.6
22447,2012-05-11 19:00,15.9
22447,2012-05-12 0:00,16
22447,2012-05-12 3:00,15.9
22447,2012-05-12 6:00,15.7
22447,2012-05-13 1:00,16.2
22447,2012-05-13 7:00,15.9
22447,2012-05-13 10:00,16
22447,2012-05-13 12:00,16.2
22447,2012-05-13 14:00,16.2
22447,2012-05-13 17:00,16.4
22447,2012-05-13 23:00,16.1
22447,2012-05-14 5:00,16
22447,2012-05-14 17:00,16.5
22447,2012-05-14 22:00,16
22447,2012-05-15 5:00,16.1
22447,2012-05-15 11:00,16
22447,2012-05-16 4:00,16.1
22447,2012-05-16 10:00,16
22447,2012-05-16 21:00,16.3
22447,2012-05-17 22:00,16.4
22447,2012-05-18 3:00,16.4
22447,2012-05-18 5:00,16.5
22447,2012-05-18 8:00,16.6
22447,2012-05-18 10:00,17.2
22447,2012-05-18 21:00,16.6
22447,2012-05-18 22:00,16.5
22447,2012-05-19 4:00,16.5
22447,2012-05-19 20:00,16.8
22447,2012-05-19 22:00,16.7
22447,2012-05-20 4:00,16.5
22447,2012-05-21 2:00,16.7
22447,2012-05-21 8:00,16.8
22447,2012-05-21 21:00,17.1
22447,2012-05-22 3:00,16.9
22447,2012-05-23 2:00,17.1
22447,2012-05-23 8:00,17.3
22447,2012-05-23 21:00,17.6
22447,2012-05-24 2:00,17.2
22447,2012-05-24 8:00,17.6
22447,2012-05-24 20:00,17.5
22447,2012-05-25 5:00,17
22447,2012-05-25 7:00,17.2
22447,2012-05-25 9:00,17.5
22447,2012-05-25 17:00,17.7
22447,2012-05-25 20:00,17.6
22447,2012-05-26 2:00,17.3
22447,2012-05-26 8:00,17.4
22447,2012-05-26 12:00,19.4
22447,2012-05-26 14:00,20
22447,2012-05-26 18:00,18
22447,2012-05-27 6:00,17.3
22447,2012-05-27 8:00,17.7
22447,2012-05-28 0:00,18
22447,2012-05-28 6:00,17.5
22447,2012-05-29 0:00,18.1
22447,2012-05-29 6:00,17.6
22447,2012-05-30 0:00,18.1
22447,2012-05-30 5:00,18
22447,2012-05-30 19:00,18
22447,2012-05-31 3:00,18.2
22447,2012-05-31 6:00,18.3
22447,2012-05-31 23:00,18.1
22447,2012-06-01 5:00,18.5
22447,2012-06-01 19:00,18.8
22447,2012-06-02 6:00,18.5
22447,2012-06-02 21:00,18.5
22447,2012-06-03 0:00,18.2
22447,2012-06-04 0:00,18.4
22447,2012-06-04 6:00,18.8
22447,2012-06-04 23:00,18.5
22447,2012-06-07 22:00,19.2
22447,2012-06-08 5:00,18.3
22447,2012-06-08 8:00,18.7
22447,2012-06-08 16:00,18.5
22447,2012-06-08 17:00,18.4
22447,2012-06-08 23:00,19
22447,2012-06-09 5:00,18.3
22447,2012-06-10 5:00,18.5
22447,2012-06-10 22:00,19.2
22447,2012-06-11 0:00,19.3
22447,2012-06-11 5:00,18.6
22447,2012-06-12 0:00,19.3
22447,2012-06-12 6:00,18.7
22447,2012-06-13 2:00,19.3
22447,2012-06-13 5:00,19.3
22447,2012-06-14 0:00,19.1
22447,2012-06-14 6:00,19.5
22447,2012-06-14 10:00,19.2
22447,2012-06-14 20:00,19.7
22447,2012-06-14 22:00,19.3
22447,2012-06-15 0:00,19.3
22447,2012-06-15 2:00,19.4
22447,2012-06-15 14:00,19.6
22447,2012-06-16 5:00,19.6
22447,2012-06-16 9:00,20.4
22447,2012-06-17 5:00,19.8
22447,2012-06-17 22:00,19.6
22447,2012-06-18 0:00,19.6
22447,2012-06-18 6:00,20
22447,2012-06-18 22:00,19.9
22447,2012-06-19 23:00,20.1
22447,2012-06-20 4:00,19.8
22447,2012-06-20 22:00,20.7
22447,2012-06-21 6:00,20.3
22447,2012-06-21 22:00,20.9
22447,2012-06-22 0:00,20.6
22447,2012-06-22 5:00,20.3
22447,2012-06-22 22:00,21.1
22447,2012-06-23 4:00,20.5
22447,2012-06-23 22:00,21.2
22447,2012-06-25 6:00,20.7
22447,2012-06-25 8:00,21
22447,2012-06-25 16:00,21.3
22447,2012-06-26 4:00,20.9
22447,2012-06-26 6:00,20.8
22447,2012-06-26 16:00,21.5
22447,2012-06-26 18:00,21
22447,2012-06-27 0:00,21.5
22447,2012-06-27 5:00,21
22447,2012-06-27 22:00,21.3
22447,2012-06-28 6:00,21.1
22447,2012-06-28 16:00,22.5
22447,2012-07-01 5:00,21.7
22447,2012-07-01 17:00,21.9
22447,2012-07-01 23:00,21.3
22447,2012-07-02 23:00,21.5
22447,2012-07-03 1:00,21.3
22447,2012-07-03 23:00,21.6
22447,2012-07-05 5:00,21.8
22447,2012-07-05 23:00,22.2
22447,2012-07-06 1:00,21.9
22447,2012-07-06 18:00,22.1
22447,2012-07-07 9:00,22.3
22447,2012-07-08 1:00,22.5
22447,2012-07-10 18:00,22.8
22447,2012-07-12 0:00,22.9
22447,2012-07-12 23:00,22.8
22447,2012-07-15 20:00,23.4
22447,2012-07-16 1:00,23
22447,2012-07-17 9:00,23.4
22447,2012-07-18 12:00,23.1
22447,2012-07-20 7:00,23.6
22448,2012-01-01 1:00,8.6
22448,2012-01-01 2:00,8.7
22448,2012-01-01 3:00,8.8
22448,2012-01-01 5:00,9
22448,2012-01-01 6:00,9.4
22448,2012-01-01 8:00,9.5
22448,2012-01-01 11:00,8.9
22448,2012-01-01 17:00,9
22448,2012-01-01 22:00,8.8
22448,2012-01-02 2:00,8.5
22448,2012-01-02 3:00,8.5
22448,2012-01-02 17:00,8.8
22448,2012-01-02 18:00,8.8
22448,2012-01-02 19:00,9
22448,2012-01-02 23:00,8.7
22448,2012-01-03 5:00,8.5
22448,2012-01-03 6:00,8.2
22448,2012-01-03 10:00,9.1
22448,2012-01-03 15:00,8.5
22448,2012-01-03 19:00,8.5
22448,2012-01-04 9:00,8.2
22448,2012-01-04 11:00,8.3
22448,2012-01-05 23:00,8
22448,2012-01-06 12:00,8.4
22448,2012-01-06 13:00,8.3
22448,2012-01-06 17:00,7.8
22448,2012-01-06 19:00,7.5
22448,2012-01-07 19:00,7.4
22448,2012-01-08 5:00,7.5
22448,2012-01-08 6:00,7.3
22448,2012-01-09 2:00,8.2
22448,2012-01-09 5:00,7.5
22448,2012-01-09 6:00,7.2
22448,2012-01-09 7:00,7.1
22448,2012-01-09 10:00,7.4
22448,2012-01-09 11:00,7.7
22448,2012-01-10 2:00,8.2
22448,2012-01-10 7:00,7.2
22448,2012-01-10 18:00,8.1
22448,2012-01-10 19:00,7.7
22448,2012-01-11 5:00,8.1
22448,2012-01-11 9:00,6.7
22448,2012-01-11 11:00,7.4
22448,2012-01-11 16:00,8.4
22448,2012-01-11 20:00,7.2
22448,2012-01-12 5:00,8.1
22448,2012-01-12 11:00,6.6
22448,2012-01-12 12:00,7.2
22448,2012-01-13 5:00,8.2
22448,2012-01-13 8:00,7.4
22448,2012-01-13 12:00,7.3
22448,2012-01-13 13:00,7.5
22448,2012-01-13 16:00,8.3
22448,2012-01-14 8:00,7.6
22448,2012-01-14 9:00,7.2
22448,2012-01-14 19:00,8
22448,2012-01-14 20:00,8
22448,2012-01-15 5:00,8.1
22448,2012-01-15 7:00,8.1
22448,2012-01-15 21:00,7.7
22448,2012-01-16 12:00,7.2
22448,2012-01-16 13:00,7.1
22448,2012-01-16 16:00,7.8
22448,2012-01-16 17:00,8
22448,2012-01-17 4:00,7.5
22448,2012-01-17 5:00,7.6
22448,2012-01-18 5:00,7.6
22448,2012-01-18 7:00,7.7
22448,2012-01-19 13:00,8.3
22448,2012-01-19 23:00,8.1
22448,2012-01-20 0:00,8.1
22448,2012-01-20 4:00,7.5
22448,2012-01-20 5:00,7.5
22448,2012-01-20 9:00,7.9
22448,2012-01-20 21:00,8
22448,2012-01-21 7:00,7.6
22448,2012-01-21 8:00,7.7
22448,2012-01-21 9:00,7.9
22448,2012-01-21 17:00,7.9
22448,2012-01-22 5:00,7.7
22448,2012-01-22 8:00,7.2
22448,2012-01-22 9:00,7.4
22448,2012-01-23 5:00,7.3
22448,2012-01-23 21:00,6.4
22448,2012-01-24 5:00,7.6
22448,2012-01-24 16:00,8.2
22448,2012-01-24 17:00,7.8
22448,2012-01-25 11:00,6.7
22448,2012-01-25 12:00,7
22448,2012-01-25 13:00,7.7
22448,2012-01-25 16:00,8
22448,2012-01-26 11:00,6.8
22448,2012-01-26 12:00,7.1
22448,2012-01-26 13:00,7.6
22448,2012-01-27 13:00,7.3
22448,2012-01-28 16:00,8.1
22448,2012-01-29 3:00,7.6
22448,2012-01-29 16:00,7.8
22448,2012-01-29 17:00,8
22448,2012-01-30 3:00,7.2
22448,2012-01-30 4:00,7.5
22448,2012-01-30 5:00,7.7
22448,2012-01-30 8:00,7.8
22448,2012-01-30 9:00,7.2
22448,2012-01-30 17:00,7.7
22448,2012-01-30 23:00,6.9
22448,2012-01-31 23:00,7.1
22448,2012-02-01 4:00,6.8
22448,2012-02-01 10:00,7.3
22448,2012-02-01 11:00,7.1
22448,2012-02-01 16:00,6.7
22448,2012-02-02 5:00,6.2
22448,2012-02-02 7:00,6.5
22448,2012-02-02 16:00,6
22448,2012-02-05 17:00,6
22448,2012-02-05 21:00,5.7
22448,2012-02-06 2:00,6.5
22448,2012-02-06 3:00,6.1
22448,2012-02-06 17:00,6.3
22448,2012-02-07 3:00,6.6
22448,2012-02-07 22:00,5.2
22448,2012-02-07 23:00,5.4
22448,2012-02-08 7:00,4.6
22448,2012-02-08 17:00,5.9
22448,2012-02-08 18:00,5.4
22448,2012-02-08 19:00,5.1
22448,2012-02-09 6:00,5.4
22448,2012-02-09 7:00,4.7
22448,2012-02-10 11:00,5
22448,2012-02-10 21:00,4.3
22448,2012-02-10 22:00,4.3
22448,2012-02-11 1:00,5.7
22448,2012-02-11 2:00,6.3
22448,2012-02-11 3:00,6.4
22448,2012-02-12 21:00,5.7
22448,2012-02-12 22:00,5
22448,2012-02-13 11:00,5.1
22448,2012-02-13 21:00,6
22448,2012-02-13 22:00,5.7
22448,2012-02-13 23:00,5.2
22448,2012-02-15 3:00,5.8
22448,2012-02-15 12:00,5.9
22448,2012-02-15 13:00,5.9
22448,2012-02-15 23:00,6
22448,2012-02-16 3:00,5.5
22448,2012-02-16 18:00,5.9
22448,2012-02-16 19:00,5.9
22448,2012-02-17 13:00,6.2
22448,2012-02-17 17:00,5.5
22448,2012-02-17 22:00,5.8
22448,2012-02-18 3:00,5.3
22448,2012-02-18 12:00,6.3
22448,2012-02-18 21:00,5.6
22448,2012-02-19 21:00,5.6
22448,2012-02-19 22:00,5.7
22448,2012-02-19 23:00,5.9
22448,2012-02-20 6:00,5.4
22448,2012-02-20 7:00,5.1
22448,2012-02-20 10:00,5.7
22448,2012-02-20 11:00,6.2
22448,2012-02-21 1:00,6.4
22448,2012-02-21 2:00,6.4
22448,2012-02-21 3:00,6.4
22448,2012-02-21 20:00,5.1
22448,2012-02-21 21:00,5.4
22448,2012-02-22 17:00,6.5
22448,2012-02-22 21:00,5.4
22448,2012-02-23 8:00,5.5
22448,2012-02-23 9:00,5.3
22448,2012-02-23 13:00,6.6
22448,2012-02-23 14:00,6.7
22448,2012-02-23 17:00,6.7
22448,2012-02-24 3:00,6.7
22448,2012-02-24 4:00,6.8
22448,2012-02-24 23:00,5.7
22448,2012-02-25 0:00,6.2
22448,2012-02-25 1:00,6.5
22448,2012-02-26 9:00,5.9
22448,2012-02-26 10:00,5.6
22448,2012-02-26 11:00,5.5
22448,2012-02-27 14:00,6.3
22448,2012-02-27 15:00,6.6
22448,2012-02-28 1:00,5.8
22448,2012-02-28 2:00,6
22448,2012-02-28 3:00,6.4
22448,2012-02-29 1:00,5.7
22448,2012-02-29 5:00,6.6
22448,2012-02-29 6:00,6.7
22448,2012-02-29 7:00,6.6
22448,2012-03-01 23:00,6.2
22448,2012-03-03 0:00,6.1
22448,2012-03-03 1:00,6.1
22448,2012-03-04 21:00,6.4
22448,2012-03-04 22:00,6.4
22448,2012-03-05 3:00,6.4
22448,2012-03-05 4:00,6.2
22448,2012-03-05 13:00,7
22448,2012-03-06 9:00,6.5
22448,2012-03-06 15:00,7.1
22448,2012-03-06 16:00,6.8
22448,2012-03-06 17:00,6.6
22448,2012-03-07 0:00,7
22448,2012-03-08 16:00,7.3
22448,2012-03-08 17:00,7.2
22448,2012-03-08 18:00,6.9
22448,2012-03-09 2:00,7.3
22448,2012-03-09 3:00,7.3
22448,2012-03-10 13:00,7.3
22448,2012-03-10 14:00,7.4
22448,2012-03-10 23:00,6.5
22448,2012-03-11 0:00,7
22448,2012-03-11 4:00,7.6
22448,2012-03-11 19:00,7.1
22448,2012-03-11 20:00,6.6
22448,2012-03-11 21:00,6.4
22448,2012-03-12 9:00,6.4
22448,2012-03-12 10:00,6.2
22448,2012-03-12 15:00,7.3
22448,2012-03-13 0:00,6.3
22448,2012-03-13 1:00,6.6
22448,2012-03-13 5:00,7.4
22448,2012-03-14 11:00,6.8
22448,2012-03-14 16:00,7.5
22448,2012-03-14 17:00,7.4
22448,2012-03-15 2:00,6.9
22448,2012-03-15 3:00,6.9
22448,2012-03-15 7:00,7.5
22448,2012-03-16 9:00,7.7
22448,2012-03-16 10:00,7.7
22448,2012-03-19 4:00,7.4
22448,2012-03-19 5:00,7.3
22448,2012-03-20 15:00,7.9
22448,2012-03-21 1:00,7.8
22448,2012-03-21 6:00,7.3
22448,2012-03-22 17:00,7.8
22448,2012-03-23 8:00,7.4
22448,2012-03-23 9:00,7.3
22448,2012-03-23 13:00,8.1
22448,2012-03-23 14:00,8.2
22448,2012-03-23 19:00,7.7
22448,2012-03-24 5:00,8
22448,2012-03-24 16:00,8.3
22448,2012-03-25 11:00,7.6
22448,2012-03-25 12:00,7.9
22448,2012-03-25 13:00,8
22448,2012-03-26 8:00,7.7
22448,2012-03-26 9:00,7.6
22448,2012-03-26 23:00,7.6
22448,2012-03-27 20:00,8.2
22448,2012-03-27 21:00,8.1
22448,2012-03-28 1:00,8.1
22448,2012-03-28 16:00,9.1
22448,2012-03-28 17:00,9.2
22448,2012-03-28 23:00,8.2
22448,2012-03-29 0:00,8.2
22448,2012-03-29 1:00,8.3
22448,2012-03-29 4:00,8.8
22448,2012-03-29 8:00,8.6
22448,2012-03-29 14:00,8.8
22448,2012-03-29 15:00,8.8
22448,2012-03-29 19:00,8.7
22448,2012-03-30 1:00,8.6
22448,2012-03-30 12:00,8.8
22448,2012-03-30 13:00,9.1
22448,2012-03-30 22:00,8.8
22448,2012-03-31 14:00,9
22448,2012-03-31 19:00,9.1
22448,2012-03-31 20:00,9
22448,2012-04-01 15:00,9.3
22448,2012-04-01 16:00,9.1
22448,2012-04-03 21:00,9.1
22448,2012-04-04 7:00,8.9
22448,2012-04-04 17:00,9.3
22448,2012-04-04 18:00,9.2
22448,2012-04-05 14:00,9.8
22448,2012-04-05 15:00,9.7
22448,2012-04-06 17:00,9.7
22448,2012-04-06 22:00,9.5
22448,2012-04-08 6:00,9.9
22448,2012-04-08 17:00,10.3
22448,2012-04-08 22:00,10.1
22448,2012-04-08 23:00,10.2
22448,2012-04-09 3:00,10.3
22448,2012-04-11 9:00,10.7
22448,2012-04-11 10:00,10.7
22448,2012-04-11 15:00,10.9
22448,2012-04-11 21:00,10.8
22448,2012-04-12 7:00,10.7
22448,2012-04-12 17:00,11.1
22448,2012-04-12 18:00,11
22448,2012-04-13 21:00,10.9
22448,2012-04-13 22:00,10.9
22448,2012-04-14 2:00,10.9
22448,2012-04-14 19:00,11.3
22448,2012-04-15 1:00,11.1
22448,2012-04-15 12:00,12.8
22448,2012-04-15 13:00,11.8
22448,2012-04-15 16:00,12
22448,2012-04-15 17:00,11.8
22448,2012-04-17 1:00,11.4
22448,2012-04-17 2:00,11.5
22448,2012-04-17 17:00,11.8
22448,2012-04-17 18:00,11.8
22448,2012-04-17 19:00,11.8
22448,2012-04-18 5:00,11.7
22448,2012-04-18 6:00,11.7
22448,2012-04-18 10:00,11.9
22448,2012-04-18 11:00,11.9
22448,2012-04-18 15:00,12.5
22448,2012-04-18 22:00,12.1
22448,2012-04-18 23:00,11.9
22448,2012-04-19 9:00,11.9
22448,2012-04-19 10:00,12
22448,2012-04-19 13:00,11.8
22448,2012-04-19 14:00,11.9
22448,2012-04-21 5:00,12.2
22448,2012-04-22 8:00,12.4
22448,2012-04-22 19:00,12.5
22448,2012-04-22 21:00,12.5
22448,2012-04-23 11:00,14
22448,2012-04-23 12:00,13
22448,2012-04-23 23:00,12.7
22448,2012-04-24 15:00,12.6
22448,2012-04-24 16:00,12.8
22448,2012-04-25 9:00,13.1
22448,2012-04-25 15:00,12.7
22448,2012-04-25 20:00,13.1
22448,2012-04-26 6:00,12.6
22448,2012-04-26 7:00,12.8
22448,2012-04-27 10:00,13.3
22448,2012-04-27 11:00,13.4
22448,2012-04-27 16:00,13.3
22448,2012-04-27 21:00,13.5
22448,2012-04-28 9:00,13.5
22448,2012-04-28 10:00,13.5
22448,2012-04-28 15:00,14.7
22448,2012-04-28 20:00,14.2
22448,2012-04-28 21:00,14.2
22448,2012-04-29 8:00,13.3
22448,2012-04-29 13:00,13.9
22448,2012-04-29 14:00,13.9
22448,2012-04-29 15:00,14
22448,2012-04-30 11:00,13.9
22448,2012-04-30 12:00,13.9
22448,2012-04-30 19:00,14.1
22448,2012-04-30 20:00,13.9
22448,2012-04-30 21:00,13.8
22448,2012-04-30 22:00,13.8
22448,2012-05-01 17:00,14.2
22448,2012-05-01 19:00,14.1
22448,2012-05-02 5:00,14.1
22448,2012-05-02 6:00,14.1
22448,2012-05-03 9:00,14.5
22448,2012-05-03 15:00,14.4
22448,2012-05-04 2:00,14.1
22448,2012-05-04 3:00,14.3
22448,2012-05-04 4:00,14.3
22448,2012-05-04 9:00,14.5
22448,2012-05-05 6:00,14.8
22448,2012-05-05 7:00,15
22448,2012-05-06 11:00,16.3
22448,2012-05-06 12:00,17.3
22448,2012-05-06 13:00,16.3
22448,2012-05-08 3:00,15.7
22448,2012-05-08 4:00,16.1
22448,2012-05-10 1:00,15.7
22448,2012-05-10 7:00,15.3
22448,2012-05-10 8:00,15.3
22448,2012-05-10 9:00,15.7
22448,2012-05-11 0:00,16.3
22448,2012-05-11 12:00,16.6
22448,2012-05-12 11:00,16.3
22448,2012-05-12 12:00,16.5
22448,2012-05-12 13:00,17.1
22448,2012-05-12 16:00,17.5
22448,2012-05-12 17:00,16.7
22448,2012-05-13 3:00,16.3
22448,2012-05-13 4:00,16.4
22448,2012-05-13 15:00,16.6
22448,2012-05-13 16:00,16.6
22448,2012-05-13 21:00,16.1
22448,2012-05-14 3:00,16.3
22448,2012-05-17 5:00,16.4
22448,2012-05-17 22:00,16.5
22448,2012-05-17 23:00,16.4
22448,2012-05-18 0:00,16.2
22448,2012-05-18 1:00,16.2
22448,2012-05-18 4:00,16.4
22448,2012-05-18 5:00,16.6
22448,2012-05-19 13:00,16.6
22448,2012-05-19 19:00,17.1
22448,2012-05-19 20:00,17.1
22448,2012-05-19 21:00,16.9
22448,2012-05-21 6:00,16.9
22448,2012-05-22 11:00,18.1
22448,2012-05-22 12:00,17.9
22448,2012-05-22 13:00,17.8
22448,2012-05-23 10:00,18
22448,2012-05-23 11:00,18.4
22448,2012-05-23 14:00,17.8
22448,2012-05-23 15:00,17.7
22448,2012-05-25 7:00,17.3
22448,2012-05-25 8:00,17.4
22448,2012-05-25 9:00,17.7
22448,2012-05-26 13:00,19.8
22448,2012-05-26 18:00,19.6
22448,2012-05-26 23:00,18.4
22448,2012-05-28 19:00,19.3
22448,2012-05-29 17:00,19.6
22448,2012-05-29 18:00,19.4
22448,2012-05-29 19:00,18.8
22448,2012-05-30 6:00,18.5
22448,2012-05-30 7:00,18.3
22448,2012-05-31 5:00,18.8
22448,2012-05-31 22:00,18.2
22448,2012-06-01 5:00,19.1
22448,2012-06-02 15:00,19
22448,2012-06-02 21:00,19
22448,2012-06-03 13:00,19.1
22448,2012-06-03 14:00,20.8
22448,2012-06-03 15:00,19
22448,2012-06-03 19:00,20
22448,2012-06-04 2:00,18.1
22448,2012-06-04 19:00,20
22448,2012-06-05 22:00,20
22448,2012-06-05 23:00,19.4
22448,2012-06-06 9:00,20.3
22448,2012-06-06 10:00,20.5
22448,2012-06-06 11:00,19.8
22448,2012-06-06 22:00,20.3
22448,2012-06-07 9:00,20.1
22448,2012-06-07 10:00,20.6
22448,2012-06-08 1:00,19.6
22448,2012-06-08 2:00,18.7
22448,2012-06-09 17:00,18.8
22448,2012-06-09 18:00,19.2
22448,2012-06-09 19:00,19.1
22448,2012-06-10 6:00,18.7
22448,2012-06-10 7:00,18.7
22448,2012-06-10 17:00,21
22448,2012-06-10 18:00,18.9
22448,2012-06-11 9:00,18.9
22448,2012-06-11 10:00,19.5
22448,2012-06-11 11:00,19.6
22448,2012-06-12 3:00,19.8
22448,2012-06-13 18:00,20.7
22448,2012-06-13 19:00,20.6
22448,2012-06-15 11:00,19.8
22448,2012-06-15 23:00,19.4
22448,2012-06-16 0:00,19.3
22448,2012-06-16 15:00,20.7
22448,2012-06-16 16:00,20.3
22448,2012-06-17 9:00,20.4
22448,2012-06-17 20:00,20.6
22448,2012-06-18 1:00,19.7
22448,2012-06-18 7:00,20.4
22448,2012-06-18 8:00,20.5
22448,2012-06-21 5:00,19.9
22448,2012-06-22 3:00,20.1
22448,2012-06-22 15:00,21
22448,2012-06-24 5:00,20.4
22448,2012-06-24 11:00,22
22448,2012-06-24 12:00,22
22448,2012-06-24 23:00,22
22448,2012-06-25 0:00,21.8
22448,2012-06-25 1:00,21.6
22448,2012-06-25 6:00,20.4
22448,2012-06-25 7:00,20.5
22448,2012-06-25 16:00,21.3
22448,2012-06-25 17:00,20.9
22448,2012-06-26 5:00,20.7
22448,2012-06-26 22:00,21.5
22448,2012-06-27 4:00,21.4
22448,2012-06-27 5:00,21.1
22448,2012-06-27 21:00,20.9
22448,2012-06-28 14:00,22.2
22448,2012-06-28 15:00,22.6
22448,2012-06-28 19:00,21.9
22448,2012-06-30 6:00,21.7
22448,2012-07-01 0:00,21
22448,2012-07-01 1:00,21.1
22448,2012-07-01 16:00,21.8
22448,2012-07-01 17:00,21.9
22448,2012-07-02 5:00,21.6
22448,2012-07-02 11:00,21.5
22448,2012-07-02 12:00,21.5
22448,2012-07-02 13:00,21.4
22448,2012-07-03 15:00,21.4
22448,2012-07-04 7:00,21.9
22448,2012-07-04 9:00,22.3
22448,2012-07-05 1:00,21.5
22448,2012-07-05 19:00,22.1
22448,2012-07-06 0:00,22.1
22448,2012-07-06 1:00,21.6
22448,2012-07-06 7:00,21.7
22448,2012-07-07 5:00,21.5
22448,2012-07-07 11:00,23.1
22448,2012-07-07 12:00,23.4
22448,2012-07-08 4:00,21.8
22448,2012-07-08 5:00,21.8
22448,2012-07-08 16:00,22.2
22448,2012-07-08 17:00,22.6
22448,2012-07-09 1:00,22.9
22448,2012-07-09 8:00,22.5
22448,2012-07-09 9:00,22.6
22448,2012-07-09 14:00,23.8
22448,2012-07-09 19:00,22.6
22448,2012-07-10 19:00,22.4
22448,2012-07-10 20:00,22.4
22448,2012-07-10 21:00,22.8
22448,2012-07-11 17:00,23.3
22448,2012-07-11 18:00,23.4
22448,2012-07-12 5:00,23
22448,2012-07-12 21:00,22.8
22448,2012-07-12 22:00,22.8
22448,2012-07-13 20:00,23.7
22448,2012-07-13 21:00,23.4
22448,2012-07-14 3:00,23.3
22448,2012-07-14 4:00,23.3
22448,2012-07-15 13:00,23.8
22448,2012-07-16 0:00,23.2
22448,2012-07-16 23:00,23.9
22448,2012-07-17 0:00,23.6
22448,2012-07-17 23:00,23.7
22448,2012-07-18 0:00,23.4
22448,2012-07-18 1:00,23.4
22448,2012-07-18 3:00,23.3
22448,2012-07-18 4:00,23.7
22448,2012-07-18 5:00,23.8
22448,2012-07-18 6:00,23.7
22448,2012-07-18 9:00,23.9
22448,2012-07-18 10:00,23.9
22448,2012-07-18 15:00,23.7
22448,2012-07-18 21:00,24
