지점,일시,풍속(m/s),풍향(deg),현지기압(hPa),습도(%),기온(°C),수온(°C)
22298,2020-04-27 22:00:00,3.1,259.0,1022.8,84.0,10.8,10.7
22298,2020-04-27 23:00:00,3.6,271.0,1023.2,83.0,10.6,10.7
22298,2020-04-28 00:00:00,3.4,260.0,1023.2,85.0,10.8,10.7
22298,2020-04-28 01:00:00,3.5,256.0,1022.9,86.0,10.8,10.7
22298,2020-04-28 02:00:00,3.5,264.0,1022.7,86.0,10.5,10.8
22298,2020-04-28 03:00:00,3.3,257.0,1022.7,86.0,10.8,10.8
22298,2020-04-28 04:00:00,3.2,251.0,1022.6,83.0,10.7,10.5
22298,2020-04-28 05:00:00,2.8,249.0,1022.3,75.0,10.5,10.2
22298,2020-04-28 06:00:00,4.7,254.0,1022.4,82.0,10.8,10.1
22298,2020-04-28 07:00:00,4.8,257.0,1022.8,81.0,11.1,10.4
22298,2020-04-28 08:00:00,3.8,252.0,1023.1,75.0,11.5,10.6
22298,2020-04-28 09:00:00,3.6,243.0,1023.5,70.0,11.9,10.7
22298,2020-04-28 10:00:00,4.3,236.0,1023.5,61.0,12.4,10.6
22298,2020-04-28 11:00:00,5.0,237.0,1023.9,72.0,12.2,10.6
22298,2020-04-28 12:00:00,5.3,233.0,1023.4,71.0,12.8,10.7
22298,2020-04-28 13:00:00,5.5,238.0,1022.9,75.0,12.4,10.8
22298,2020-04-28 14:00:00,5.2,238.0,1022.2,72.0,12.7,10.9
22298,2020-04-28 15:00:00,5.8,233.0,1021.4,75.0,12.6,11.0
22298,2020-04-28 16:00:00,5.9,236.0,1020.7,74.0,12.6,10.9
22298,2020-04-28 17:00:00,5.7,236.0,1020.3,78.0,12.4,10.7
22298,2020-04-28 18:00:00,6.2,234.0,1020.1,75.0,12.4,10.5
22298,2020-04-28 19:00:00,6.3,231.0,1020.2,77.0,12.6,10.9
22298,2020-04-28 20:00:00,6.5,232.0,1020.3,78.0,11.8,11.0
22298,2020-04-28 21:00:00,6.4,234.0,1020.5,74.0,12.5,11.5
22298,2020-04-28 22:00:00,6.2,230.0,1020.6,65.0,12.5,11.5
22298,2020-04-28 23:00:00,6.9,223.0,1020.7,56.0,13.3,11.0
22298,2020-04-29 00:00:00,7.0,232.0,1020.5,76.0,12.4,11.2
22298,2020-04-29 01:00:00,6.0,229.0,1020.1,80.0,11.8,11.1
22298,2020-04-29 02:00:00,6.6,239.0,1019.6,80.0,12.1,11.1
22298,2020-04-29 03:00:00,6.9,230.0,1019.2,77.0,12.0,11.1
22298,2020-04-29 04:00:00,6.6,233.0,1018.8,59.0,12.6,11.0
22298,2020-04-29 05:00:00,5.9,220.0,1019.0,53.0,13.1,11.0
22298,2020-04-29 06:00:00,5.9,225.0,1019.2,56.0,12.7,11.1
22298,2020-04-29 07:00:00,3.5,182.0,1019.8,82.0,11.8,11.1
22298,2020-04-29 08:00:00,2.9,191.0,1020.2,82.0,12.0,11.1
22298,2020-04-29 09:00:00,3.1,168.0,1020.9,84.0,11.7,11.2
22298,2020-04-29 10:00:00,3.1,146.0,1021.4,84.0,12.3,11.4
22298,2020-04-29 11:00:00,4.4,158.0,1021.4,80.0,12.2,11.4
22298,2020-04-29 12:00:00,3.6,149.0,1021.5,78.0,12.4,11.4
22298,2020-04-29 13:00:00,5.1,157.0,1021.0,81.0,12.4,11.6
22298,2020-04-29 14:00:00,6.1,164.0,1020.3,82.0,12.4,11.4
22298,2020-04-29 15:00:00,4.8,158.0,1019.7,85.0,12.4,11.6
22298,2020-04-29 16:00:00,4.7,147.0,1019.2,85.0,12.4,11.7
22298,2020-04-29 17:00:00,6.7,147.0,1018.4,82.0,12.5,11.4
22298,2020-04-29 18:00:00,5.6,147.0,1018.0,81.0,12.4,11.3
22298,2020-04-29 19:00:00,5.6,149.0,1017.7,84.0,12.1,11.0
22298,2020-04-29 20:00:00,4.6,154.0,1017.9,81.0,11.9,11.0
22298,2020-04-29 21:00:00,2.2,179.0,1018.4,83.0,11.4,10.9
22298,2020-04-29 22:00:00,4.9,164.0,1018.9,83.0,11.9,10.8
22298,2020-04-29 23:00:00,5.1,163.0,1018.6,84.0,11.3,11.3
22298,2020-04-30 00:00:00,3.8,186.0,1018.6,84.0,11.9,11.8
22298,2020-04-30 01:00:00,2.3,212.0,1018.5,81.0,11.9,11.6
22298,2020-04-30 02:00:00,2.7,198.0,1018.1,81.0,12.3,11.5
22298,2020-04-30 03:00:00,6.0,215.0,1017.4,83.0,11.8,11.5
22298,2020-04-30 04:00:00,5.4,202.0,1017.0,84.0,11.9,11.5
22298,2020-04-30 05:00:00,6.1,188.0,1017.0,87.0,11.9,11.5
22298,2020-04-30 06:00:00,7.1,179.0,1016.6,86.0,11.8,11.3
22298,2020-04-30 07:00:00,5.3,183.0,1016.7,88.0,12.5,11.2
22298,2020-04-30 08:00:00,6.5,180.0,1016.8,86.0,12.6,11.2
22298,2020-04-30 09:00:00,3.2,243.0,1017.0,85.0,12.7,10.9
22298,2020-04-30 10:00:00,2.5,239.0,1017.1,87.0,12.4,11.0
22298,2020-04-30 11:00:00,6.1,152.0,1016.6,89.0,12.7,11.0
22298,2020-04-30 12:00:00,3.8,171.0,1016.7,88.0,12.7,11.2
22298,2020-04-30 13:00:00,4.1,165.0,1016.4,87.0,13.1,11.2
22298,2020-04-30 14:00:00,3.9,207.0,1016.0,88.0,12.8,11.3
22298,2020-04-30 15:00:00,3.3,192.0,1015.2,87.0,13.0,11.4
22298,2020-04-30 16:00:00,3.2,195.0,1014.6,88.0,13.1,11.2
22298,2020-04-30 17:00:00,5.6,175.0,1013.7,89.0,12.9,11.3
22298,2020-04-30 18:00:00,7.1,180.0,1013.2,89.0,13.4,11.0
22298,2020-04-30 19:00:00,7.2,172.0,1013.1,91.0,13.1,11.6
22298,2020-04-30 20:00:00,7.5,171.0,1013.2,92.0,13.0,11.9
22298,2020-04-30 21:00:00,8.0,171.0,1013.5,92.0,12.9,11.8
22298,2020-04-30 22:00:00,7.3,190.0,1013.9,92.0,12.7,11.8
22298,2020-04-30 23:00:00,7.6,175.0,1014.0,89.0,13.7,11.7
22298,2020-05-01 00:00:00,7.5,172.0,1013.9,90.0,13.0,11.8
22298,2020-05-01 01:00:00,8.0,170.0,1013.6,90.0,13.3,11.7
22298,2020-05-01 02:00:00,7.7,170.0,1013.4,90.0,12.6,11.7
22298,2020-05-01 03:00:00,7.2,179.0,1013.2,90.0,12.4,11.7
22298,2020-05-01 04:00:00,7.2,172.0,1012.8,93.0,12.7,11.6
22298,2020-05-01 05:00:00,6.3,172.0,1012.7,91.0,12.4,11.6
22298,2020-05-01 06:00:00,7.6,182.0,1012.7,91.0,12.9,11.4
22298,2020-05-01 07:00:00,7.8,183.0,1013.0,92.0,12.7,11.3
22298,2020-05-01 08:00:00,7.7,191.0,1013.5,92.0,12.8,11.3
22298,2020-05-01 09:00:00,7.9,191.0,1013.5,88.0,12.9,11.6
22298,2020-05-01 10:00:00,7.8,186.0,1013.8,91.0,13.5,11.8
22298,2020-05-01 11:00:00,7.1,183.0,1014.2,88.0,13.3,11.6
22298,2020-05-01 12:00:00,7.4,178.0,1014.3,90.0,13.7,11.5
22298,2020-05-01 13:00:00,7.5,171.0,1014.0,89.0,14.1,11.1
22298,2020-05-01 14:00:00,5.2,198.0,1013.8,90.0,13.6,11.2
22298,2020-05-01 15:00:00,5.6,179.0,1013.4,89.0,14.2,11.1
22298,2020-05-01 16:00:00,6.5,172.0,1012.6,91.0,14.1,11.5
22298,2020-05-01 17:00:00,5.6,175.0,1012.0,91.0,13.7,11.3
22298,2020-05-01 18:00:00,7.0,176.0,1011.7,90.0,13.4,11.3
22298,2020-05-01 19:00:00,5.6,169.0,1012.2,91.0,13.4,11.5
22298,2020-05-01 20:00:00,5.6,169.0,1012.4,91.0,13.3,11.8
22298,2020-05-01 21:00:00,5.5,156.0,1013.0,91.0,13.2,11.8
22298,2020-05-01 22:00:00,5.2,192.0,1013.5,91.0,13.0,11.8
22298,2020-05-01 23:00:00,5.2,202.0,1013.5,90.0,14.1,11.9
22298,2020-05-02 00:00:00,3.4,196.0,1014.0,90.0,14.2,11.9
22298,2020-05-02 01:00:00,4.6,178.0,1013.5,90.0,13.8,12.0
22298,2020-05-02 02:00:00,6.4,174.0,1012.9,89.0,14.2,12.1
22298,2020-05-02 03:00:00,4.7,180.0,1012.6,90.0,13.9,12.1
22298,2020-05-02 04:00:00,5.2,185.0,1012.4,89.0,13.8,12.1
22298,2020-05-02 05:00:00,3.7,165.0,1012.1,91.0,13.6,12.1
22298,2020-05-02 06:00:00,2.7,190.0,1012.0,90.0,13.0,12.1
22298,2020-05-02 07:00:00,4.5,171.0,1012.1,92.0,13.6,12.1
22298,2020-05-02 08:00:00,3.4,191.0,1012.2,93.0,13.5,12.0
22298,2020-05-02 09:00:00,3.8,203.0,1012.4,94.0,13.4,12.1
22298,2020-05-02 10:00:00,5.5,172.0,1012.3,92.0,13.6,12.0
22298,2020-05-02 11:00:00,7.7,163.0,1012.1,90.0,14.5,12.0
22298,2020-05-02 12:00:00,6.0,191.0,1012.2,90.0,14.1,12.0
22298,2020-05-02 13:00:00,4.7,194.0,1011.6,91.0,13.6,12.0
22298,2020-05-02 14:00:00,6.3,152.0,1010.4,91.0,14.8,11.9
22298,2020-05-02 15:00:00,7.6,134.0,1009.4,88.0,16.0,11.9
22298,2020-05-02 16:00:00,6.5,129.0,1008.8,85.0,16.2,11.9
22298,2020-05-02 17:00:00,4.9,186.0,1008.8,90.0,13.8,11.8
22298,2020-05-02 18:00:00,6.0,147.0,1008.3,91.0,13.7,11.3
22298,2020-05-02 19:00:00,7.2,150.0,1008.0,91.0,14.4,11.4
22298,2020-05-02 20:00:00,8.4,147.0,1007.5,91.0,14.6,11.2
22298,2020-05-02 21:00:00,8.2,150.0,1007.5,89.0,14.7,11.1
22298,2020-05-02 22:00:00,9.2,137.0,1007.4,91.0,14.9,11.0
22298,2020-05-02 23:00:00,8.7,137.0,1007.3,88.0,14.8,11.0
22298,2020-05-03 00:00:00,7.3,138.0,1006.6,92.0,14.6,11.0
22298,2020-05-03 01:00:00,8.7,136.0,1005.6,94.0,14.9,11.4
22298,2020-05-03 02:00:00,8.4,132.0,1004.3,93.0,15.2,11.8
22298,2020-05-03 03:00:00,5.2,152.0,1004.5,92.0,15.1,12.0
22298,2020-05-03 04:00:00,4.0,132.0,1004.0,93.0,14.9,12.1
22298,2020-05-03 05:00:00,3.9,102.0,1003.8,92.0,14.2,12.2
22298,2020-05-03 06:00:00,3.2,103.0,1003.7,92.0,13.5,12.2
22298,2020-05-03 07:00:00,3.5,126.0,1003.9,93.0,14.2,12.1
22298,2020-05-03 08:00:00,3.6,119.0,1004.0,94.0,13.9,12.1
22298,2020-05-03 09:00:00,3.6,165.0,1004.2,94.0,13.4,12.1
22298,2020-05-03 10:00:00,4.7,163.0,1004.0,94.0,13.2,11.8
22298,2020-05-03 11:00:00,4.1,173.0,1003.7,95.0,13.3,12.0
22298,2020-05-03 12:00:00,2.9,164.0,1003.7,95.0,13.5,12.1
22298,2020-05-03 13:00:00,0.4,5.0,1003.9,95.0,13.2,12.2
22298,2020-05-03 14:00:00,1.1,204.0,1003.4,95.0,13.4,12.5
22298,2020-05-03 15:00:00,1.5,317.0,1003.4,95.0,13.6,12.4
22298,2020-05-03 16:00:00,0.5,82.0,1003.1,94.0,13.8,11.8
22298,2020-05-03 17:00:00,0.6,338.0,1003.5,94.0,14.0,11.7
22298,2020-05-03 18:00:00,0.6,95.0,1003.7,94.0,14.0,13.0
22298,2020-05-03 19:00:00,0.7,343.0,1004.2,94.0,14.0,12.7
22298,2020-05-03 20:00:00,4.0,96.0,1004.1,95.0,14.0,12.7
22298,2020-05-03 21:00:00,2.1,280.0,1005.2,94.0,13.3,12.8
22298,2020-05-03 22:00:00,1.7,308.0,1005.9,93.0,13.3,12.8
22298,2020-05-03 23:00:00,0.8,356.0,1006.2,95.0,13.3,12.5
22298,2020-05-04 00:00:00,2.1,350.0,1006.5,94.0,13.2,12.5
22298,2020-05-04 01:00:00,1.3,356.0,1006.3,95.0,13.0,12.4
22298,2020-05-04 02:00:00,2.2,32.0,1006.5,95.0,13.1,12.5
22298,2020-05-04 03:00:00,1.3,69.0,1006.5,94.0,12.8,12.5
22298,2020-05-04 04:00:00,2.6,328.0,1007.3,94.0,13.0,12.7
22298,2020-05-04 05:00:00,5.5,342.0,1008.1,94.0,13.1,12.8
22298,2020-05-04 06:00:00,3.7,355.0,1008.5,93.0,13.1,12.4
22298,2020-05-04 07:00:00,2.2,26.0,1009.1,95.0,13.4,12.7
22298,2020-05-04 08:00:00,3.3,348.0,1010.1,95.0,13.5,12.6
22298,2020-05-04 09:00:00,2.7,338.0,1010.5,95.0,13.7,12.6
22298,2020-05-04 10:00:00,3.4,317.0,1010.6,93.0,14.4,12.6
22298,2020-05-04 11:00:00,0.9,260.0,1009.6,89.0,13.8,12.8
22298,2020-05-04 12:00:00,1.9,302.0,1009.8,88.0,14.3,12.9
22298,2020-05-04 13:00:00,4.0,320.0,1010.3,82.0,13.7,12.2
22298,2020-05-04 14:00:00,6.2,337.0,1010.4,87.0,12.9,12.0
22298,2020-05-04 15:00:00,7.0,346.0,1010.5,85.0,12.7,11.9
22298,2020-05-04 16:00:00,7.6,353.0,1010.4,83.0,12.4,11.7
22298,2020-05-04 17:00:00,7.5,344.0,1010.8,83.0,12.4,11.6
22298,2020-05-04 18:00:00,7.1,345.0,1011.0,83.0,12.3,12.5
22298,2020-05-04 19:00:00,8.5,344.0,1011.3,81.0,12.2,12.6
22298,2020-05-04 20:00:00,6.7,360.0,1011.1,83.0,12.1,12.7
22298,2020-05-04 21:00:00,6.8,351.0,1012.3,83.0,12.1,12.7
22298,2020-05-04 22:00:00,3.8,7.0,1011.9,82.0,11.8,12.6
22298,2020-05-04 23:00:00,4.3,356.0,1012.1,83.0,11.9,12.5
22298,2020-05-05 00:00:00,4.7,349.0,1012.0,82.0,11.9,12.3
22298,2020-05-05 01:00:00,3.6,356.0,1011.6,81.0,11.9,12.2
22298,2020-05-05 02:00:00,4.9,6.0,1010.9,80.0,12.0,12.2
22298,2020-05-05 03:00:00,5.3,9.0,1010.8,79.0,11.9,12.2
22298,2020-05-05 04:00:00,4.6,12.0,1010.5,78.0,11.6,12.0
22298,2020-05-05 05:00:00,5.0,19.0,1010.8,78.0,12.0,12.0
22298,2020-05-05 06:00:00,3.5,46.0,1011.3,80.0,12.0,12.0
22298,2020-05-05 07:00:00,3.3,62.0,1011.5,80.0,12.3,12.2
22298,2020-05-05 08:00:00,3.9,107.0,1011.1,81.0,12.4,12.4
22298,2020-05-05 09:00:00,2.5,95.0,1011.4,81.0,12.2,12.4
22298,2020-05-05 10:00:00,1.4,114.0,1010.7,81.0,12.3,12.4
22298,2020-05-05 11:00:00,0.5,241.0,1010.8,92.0,12.1,12.3
22298,2020-05-05 12:00:00,7.8,331.0,1012.2,91.0,12.6,12.1
22298,2020-05-05 13:00:00,6.4,349.0,1012.3,84.0,12.7,12.1
22298,2020-05-05 14:00:00,4.4,347.0,1012.8,83.0,12.5,11.4
22298,2020-05-05 15:00:00,4.4,15.0,1012.7,85.0,12.6,12.2
22298,2020-05-05 16:00:00,5.5,44.0,1011.5,86.0,12.6,11.6
22298,2020-05-05 17:00:00,6.0,50.0,1011.4,83.0,12.4,11.4
22298,2020-05-05 18:00:00,9.2,99.0,1008.7,86.0,12.1,11.6
22298,2020-05-05 19:00:00,4.7,124.0,1009.1,80.0,13.5,11.5
22298,2020-05-05 20:00:00,0.8,140.0,1008.8,84.0,13.5,12.3
22298,2020-05-05 21:00:00,5.0,177.0,1009.8,84.0,14.0,12.3
22298,2020-05-05 22:00:00,2.2,317.0,1011.0,85.0,13.8,12.4
22298,2020-05-05 23:00:00,4.2,16.0,1011.0,88.0,12.9,11.5
22298,2020-05-06 00:00:00,4.3,31.0,1011.1,87.0,12.6,11.8
22298,2020-05-06 01:00:00,5.1,32.0,1011.1,88.0,12.4,11.8
22298,2020-05-06 02:00:00,4.3,31.0,1011.2,88.0,12.9,12.1
22298,2020-05-06 03:00:00,4.0,43.0,1011.4,88.0,12.6,11.8
22298,2020-05-06 04:00:00,1.0,326.0,1012.0,88.0,12.5,11.6
22298,2020-05-06 05:00:00,4.1,14.0,1012.2,88.0,12.7,11.7
22298,2020-05-06 06:00:00,5.4,32.0,1012.0,84.0,13.1,12.1
22298,2020-05-06 07:00:00,6.8,29.0,1012.7,83.0,13.3,11.9
22298,2020-05-06 08:00:00,6.0,36.0,1013.0,85.0,13.5,11.0
22298,2020-05-06 09:00:00,8.0,27.0,1013.5,83.0,13.5,11.4
22298,2020-05-06 10:00:00,6.7,28.0,1013.5,88.0,13.5,12.0
22298,2020-05-06 11:00:00,3.9,20.0,1014.0,87.0,13.2,11.8
22298,2020-05-06 12:00:00,3.2,17.0,1014.0,87.0,13.2,11.8
22298,2020-05-06 13:00:00,3.7,13.0,1013.6,86.0,13.5,12.4
22298,2020-05-06 14:00:00,3.3,4.0,1013.0,89.0,13.5,12.8
22298,2020-05-06 15:00:00,3.3,354.0,1012.3,87.0,13.7,12.9
22298,2020-05-06 16:00:00,3.5,353.0,1012.2,86.0,13.5,12.9
22298,2020-05-06 17:00:00,1.3,301.0,1012.4,81.0,14.1,12.8
22298,2020-05-06 18:00:00,1.0,312.0,1012.6,81.0,13.9,12.9
22298,2020-05-06 19:00:00,0.5,313.0,1013.3,82.0,14.0,13.1
22298,2020-05-06 20:00:00,0.5,171.0,1013.8,84.0,13.0,13.1
22298,2020-05-06 21:00:00,0.5,200.0,1014.1,87.0,13.4,13.2
22298,2020-05-06 22:00:00,1.0,254.0,1014.7,84.0,13.5,13.1
22298,2020-05-06 23:00:00,0.2,84.0,1014.9,84.0,13.5,13.1
22298,2020-05-07 00:00:00,1.9,243.0,1015.1,85.0,13.1,12.4
22298,2020-05-07 01:00:00,2.9,275.0,1015.2,87.0,13.1,12.9
22298,2020-05-07 02:00:00,1.3,278.0,1015.0,89.0,12.4,12.5
22298,2020-05-07 03:00:00,1.1,30.0,1015.1,89.0,12.8,11.8
22298,2020-05-07 04:00:00,2.7,180.0,1015.5,76.0,13.7,11.9
22298,2020-05-07 05:00:00,2.8,149.0,1015.6,83.0,12.8,11.9
22298,2020-05-07 06:00:00,1.9,145.0,1016.0,87.0,12.7,11.6
22298,2020-05-07 07:00:00,1.5,104.0,1016.1,88.0,12.5,11.6
22298,2020-05-07 08:00:00,4.6,89.0,1016.4,86.0,13.2,11.3
22298,2020-05-07 09:00:00,5.1,99.0,1016.2,86.0,13.7,12.4
22298,2020-05-07 10:00:00,3.4,111.0,1016.9,82.0,14.2,11.7
22298,2020-05-07 11:00:00,3.0,158.0,1016.3,67.0,14.9,11.8
22298,2020-05-07 12:00:00,5.4,159.0,1016.1,63.0,14.5,12.1
22298,2020-05-07 13:00:00,6.6,159.0,1016.0,63.0,14.6,11.8
22298,2020-05-07 14:00:00,6.6,145.0,1015.8,58.0,15.1,11.5
22298,2020-05-07 15:00:00,7.5,150.0,1015.6,58.0,14.9,12.3
22298,2020-05-07 16:00:00,7.8,148.0,1015.4,58.0,14.9,11.8
22298,2020-05-07 17:00:00,8.7,141.0,1014.9,53.0,15.4,11.7
22298,2020-05-07 18:00:00,5.9,162.0,1015.4,59.0,14.6,11.8
22298,2020-05-07 19:00:00,6.5,169.0,1015.6,60.0,14.4,11.1
22298,2020-05-07 20:00:00,7.5,158.0,1015.6,60.0,14.5,11.3
22298,2020-05-07 21:00:00,5.8,144.0,1015.9,62.0,14.2,11.6
22298,2020-05-07 22:00:00,4.3,100.0,1016.7,68.0,13.9,12.4
22298,2020-05-07 23:00:00,5.5,118.0,1016.6,73.0,13.5,12.7
22298,2020-05-08 00:00:00,6.6,147.0,1016.2,67.0,13.6,11.9
22298,2020-05-08 01:00:00,7.7,165.0,1015.7,72.0,12.9,10.8
22298,2020-05-08 02:00:00,8.6,150.0,1015.4,62.0,13.6,11.1
22298,2020-05-08 03:00:00,8.2,144.0,1015.0,60.0,13.6,11.0
22298,2020-05-08 04:00:00,4.3,137.0,1014.8,63.0,13.2,10.8
22298,2020-05-08 05:00:00,5.7,141.0,1014.8,64.0,13.4,10.8
22298,2020-05-08 06:00:00,5.5,119.0,1014.5,67.0,13.4,10.8
22298,2020-05-08 07:00:00,5.3,115.0,1014.6,74.0,13.1,10.6
22298,2020-05-08 08:00:00,0.6,19.0,1014.9,81.0,13.0,10.7
22298,2020-05-08 09:00:00,1.1,148.0,1015.1,79.0,14.1,11.9
22298,2020-05-08 10:00:00,5.5,164.0,1014.7,80.0,13.8,12.2
22298,2020-05-08 11:00:00,6.2,149.0,1014.0,80.0,14.6,12.6
22298,2020-05-08 12:00:00,9.4,134.0,1012.7,76.0,15.4,12.1
22298,2020-05-08 13:00:00,10.1,137.0,1012.2,74.0,14.9,11.2
22298,2020-05-08 14:00:00,9.7,134.0,1011.4,81.0,14.7,11.4
22298,2020-05-08 15:00:00,10.8,133.0,1010.6,81.0,15.1,10.9
22298,2020-05-08 16:00:00,8.9,133.0,1010.0,78.0,15.3,10.8
22298,2020-05-08 17:00:00,9.6,145.0,1009.7,78.0,15.8,10.8
22298,2020-05-08 18:00:00,9.7,151.0,1009.9,81.0,15.4,10.7
22298,2020-05-08 19:00:00,10.8,144.0,1009.1,83.0,15.3,10.8
22298,2020-05-08 20:00:00,11.5,146.0,1008.2,77.0,15.1,10.7
22298,2020-05-08 21:00:00,9.8,135.0,1008.6,87.0,14.7,12.6
22298,2020-05-08 22:00:00,11.6,144.0,1008.3,84.0,15.8,13.1
22298,2020-05-08 23:00:00,10.4,145.0,1008.2,88.0,14.7,13.2
22298,2020-05-09 00:00:00,7.8,140.0,1008.3,91.0,14.8,13.2
22298,2020-05-09 01:00:00,11.1,144.0,1006.7,92.0,15.1,13.1
22298,2020-05-09 02:00:00,11.8,146.0,1005.7,92.0,15.0,12.8
22298,2020-05-09 03:00:00,11.4,144.0,1004.6,92.0,14.7,10.8
22298,2020-05-09 04:00:00,10.9,147.0,1003.5,92.0,14.4,10.8
22298,2020-05-09 05:00:00,9.3,156.0,1002.8,93.0,13.9,10.9
22298,2020-05-09 06:00:00,8.0,171.0,1002.7,93.0,14.6,11.0
22298,2020-05-09 07:00:00,8.2,188.0,1002.3,94.0,14.7,10.8
22298,2020-05-09 08:00:00,8.2,194.0,1002.7,95.0,14.9,10.4
22298,2020-05-09 09:00:00,8.1,235.0,1003.2,93.0,14.1,10.5
22298,2020-05-09 10:00:00,5.6,235.0,1003.7,94.0,13.9,12.0
22298,2020-05-09 11:00:00,6.4,240.0,1004.2,90.0,13.7,12.3
22298,2020-05-09 12:00:00,6.1,249.0,1004.6,93.0,13.1,12.3
22298,2020-05-09 13:00:00,6.2,241.0,1004.7,91.0,13.3,12.3
22298,2020-05-09 14:00:00,6.4,246.0,1004.6,90.0,13.4,12.4
22298,2020-05-09 15:00:00,6.3,245.0,1004.7,89.0,13.2,12.4
22298,2020-05-09 16:00:00,6.1,239.0,1004.9,86.0,13.0,12.0
22298,2020-05-09 17:00:00,7.1,242.0,1004.6,82.0,13.1,12.0
22298,2020-05-09 18:00:00,5.7,226.0,1004.8,86.0,12.8,11.5
22298,2020-05-09 19:00:00,6.2,228.0,1005.2,88.0,13.0,11.8
22298,2020-05-09 20:00:00,6.5,237.0,1005.7,86.0,13.2,12.1
22298,2020-05-09 21:00:00,6.4,240.0,1006.1,86.0,13.1,13.0
22298,2020-05-09 22:00:00,6.2,228.0,1006.8,85.0,13.2,13.1
22298,2020-05-09 23:00:00,7.0,230.0,1007.1,85.0,13.6,13.2
22298,2020-05-10 00:00:00,7.6,243.0,1007.0,87.0,13.2,13.2
22298,2020-05-10 01:00:00,8.1,252.0,1007.0,89.0,13.4,13.1
22298,2020-05-10 02:00:00,8.2,271.0,1007.0,89.0,13.3,12.9
22298,2020-05-10 03:00:00,7.5,274.0,1006.8,91.0,13.3,12.8
22298,2020-05-10 04:00:00,6.5,285.0,1006.7,89.0,13.0,12.3
22298,2020-05-10 05:00:00,6.7,300.0,1006.9,92.0,12.7,11.8
22298,2020-05-10 06:00:00,5.6,296.0,1007.5,93.0,12.5,11.6
22298,2020-05-10 07:00:00,4.6,285.0,1008.2,93.0,12.5,11.5
22298,2020-05-10 08:00:00,5.6,302.0,1009.0,92.0,12.7,11.6
22298,2020-05-10 09:00:00,5.5,293.0,1009.9,92.0,12.7,11.6
22298,2020-05-10 10:00:00,4.4,289.0,1009.9,92.0,13.2,11.9
22298,2020-05-10 11:00:00,4.5,295.0,1010.0,90.0,13.5,12.2
22298,2020-05-10 12:00:00,4.7,288.0,1010.3,90.0,13.6,12.6
22298,2020-05-10 13:00:00,4.1,287.0,1010.3,89.0,13.5,12.3
22298,2020-05-10 14:00:00,3.9,272.0,1010.0,91.0,13.8,12.5
22298,2020-05-10 15:00:00,5.1,259.0,1009.7,89.0,13.5,12.6
22298,2020-05-10 16:00:00,4.2,255.0,1009.7,89.0,13.5,12.5
22298,2020-05-10 17:00:00,6.0,261.0,1009.6,90.0,13.7,12.8
22298,2020-05-10 18:00:00,4.2,254.0,1009.8,90.0,13.6,12.8
22298,2020-05-10 19:00:00,3.7,246.0,1009.9,89.0,13.7,12.7
22298,2020-05-10 20:00:00,4.8,255.0,1010.4,91.0,13.4,12.4
22298,2020-05-10 21:00:00,4.5,258.0,1010.9,90.0,13.4,12.2
22298,2020-05-10 22:00:00,4.8,255.0,1011.9,90.0,13.4,13.4
22298,2020-05-10 23:00:00,4.5,254.0,1012.6,91.0,13.8,13.5
22298,2020-05-11 00:00:00,5.0,249.0,1012.9,89.0,13.8,13.5
22298,2020-05-11 01:00:00,5.5,258.0,1012.4,88.0,14.2,13.5
22298,2020-05-11 02:00:00,5.9,264.0,1012.1,89.0,13.9,13.4
22298,2020-05-11 03:00:00,5.0,265.0,1011.8,94.0,12.8,13.0
22298,2020-05-11 04:00:00,5.0,266.0,1011.4,94.0,12.2,12.3
22298,2020-05-11 05:00:00,4.7,270.0,1011.4,93.0,11.9,11.8
22298,2020-05-11 06:00:00,6.1,256.0,1011.4,95.0,11.8,12.4
22298,2020-05-11 07:00:00,6.4,259.0,1011.7,94.0,11.9,11.7
22298,2020-05-11 09:00:00,5.7,250.0,1012.3,95.0,12.2,11.8
22298,2020-05-11 10:00:00,6.1,250.0,1012.1,95.0,12.3,12.3
22298,2020-05-11 11:00:00,5.1,264.0,1012.1,94.0,12.0,12.3
22298,2020-05-11 12:00:00,5.6,259.0,1011.9,95.0,12.4,12.1
22298,2020-05-11 13:00:00,5.0,270.0,1011.1,95.0,12.4,12.2
22298,2020-05-11 14:00:00,2.5,221.0,1010.3,95.0,12.7,12.6
22298,2020-05-11 15:00:00,1.3,219.0,1009.4,94.0,12.7,13.2
22298,2020-05-11 16:00:00,3.5,206.0,1008.9,95.0,12.3,13.1
22298,2020-05-11 17:00:00,5.5,200.0,1008.1,95.0,12.2,12.8
22298,2020-05-11 18:00:00,5.0,206.0,1007.9,94.0,12.6,12.8
22298,2020-05-11 19:00:00,5.1,191.0,1007.5,95.0,12.7,12.7
22298,2020-05-11 20:00:00,3.9,237.0,1008.0,95.0,13.0,12.7
22298,2020-05-11 21:00:00,5.0,224.0,1007.7,93.0,14.0,12.4
22298,2020-05-11 22:00:00,6.3,224.0,1007.6,86.0,15.4,12.3
22298,2020-05-11 23:00:00,8.7,239.0,1007.5,89.0,14.2,12.2
22298,2020-05-12 00:00:00,7.1,269.0,1008.3,88.0,14.0,12.3
22298,2020-05-12 01:00:00,4.8,266.0,1007.8,87.0,13.2,12.3
22298,2020-05-12 02:00:00,4.6,272.0,1007.3,83.0,13.3,12.2
